vtuber_id,name,name_en,platform,channel_id,channel_url,channel_name,followers,debut_date,affiliation,last_live_at,last_live_title,twitter_id,community_link,source,collected_at
CxjZWEEehmMzfSVmQeZ5,하나비양,,youtube,UCgqHiUzJ69m9Ubn7NxFTcYQ,https://www.youtube.com/channel/UCgqHiUzJ69m9Ubn7NxFTcYQ,하나비,28600,2022-12-31,,2026-06-08 22:46:03,🌸졸려도 숙제 다했으니 놀래여ㅓ,HANABI_Cats,https://discord.com/invite/8sBpYumNaD,mysmallvtuber.net,2026-06-09T07:19:45Z
CxjZWEEehmMzfSVmQeZ5,하나비양,,chzzk,40ede1fca56fd7141d718c116d5501dc,https://chzzk.naver.com/40ede1fca56fd7141d718c116d5501dc,하나비양,1331,2022-12-31,,2026-06-08 22:46:03,🌸졸려도 숙제 다했으니 놀래여ㅓ,HANABI_Cats,https://discord.com/invite/8sBpYumNaD,mysmallvtuber.net,2026-06-09T07:19:45Z
sgCjPLT3HAuWDxszPEbD,코히루,,youtube,UCT_IpIzbIoQjkZCwmWzkHOA,https://www.youtube.com/channel/UCT_IpIzbIoQjkZCwmWzkHOA,코히루,8960,2025-05-26,,2026-06-08 23:02:03,병원 다녀왔움,,https://cafe.naver.com/cohiru,mysmallvtuber.net,2026-06-09T07:19:45Z
sgCjPLT3HAuWDxszPEbD,코히루,,youtube,UCVlAnrb5D5V7fOnN_33asjg,https://www.youtube.com/channel/UCVlAnrb5D5V7fOnN_33asjg,코히루 다시보기,443,2025-05-26,,2026-06-08 23:02:03,병원 다녀왔움,,https://cafe.naver.com/cohiru,mysmallvtuber.net,2026-06-09T07:19:45Z
sgCjPLT3HAuWDxszPEbD,코히루,,chzzk,4780ce79757a7c82057fab72a35453e8,https://chzzk.naver.com/4780ce79757a7c82057fab72a35453e8,코히루,5418,2025-05-26,,2026-06-08 23:02:03,병원 다녀왔움,,https://cafe.naver.com/cohiru,mysmallvtuber.net,2026-06-09T07:19:45Z
3xdppdqDKpd9snAXkeL7,루리아Ruria,Ruria,youtube,UCCypnUxMAPJ55XjSRjpxgTg,https://www.youtube.com/channel/UCCypnUxMAPJ55XjSRjpxgTg,루리아,616,,,2026-06-09 01:23:02,오늘 왜 월요일..?,Ru__Ri_A,https://cafe.naver.com/ruriacandy,mysmallvtuber.net,2026-06-09T07:19:45Z
3xdppdqDKpd9snAXkeL7,루리아Ruria,Ruria,chzzk,aac9c3eb8e66d3caf47924074386fdc5,https://chzzk.naver.com/aac9c3eb8e66d3caf47924074386fdc5,루리아Ruria,819,,,2026-06-09 01:23:02,오늘 왜 월요일..?,Ru__Ri_A,https://cafe.naver.com/ruriacandy,mysmallvtuber.net,2026-06-09T07:19:45Z
WSxQ4ASWG2XJQkdB6Np6,하링!,,youtube,UCpyK3baOUfbktdj_zymOwZQ,https://www.youtube.com/channel/UCpyK3baOUfbktdj_zymOwZQ,하링!,1600,2023-09-09,,2026-06-08 23:23:02,🍠🎂동생 루밍 생일🎂🍠 w.하링,haring_ruming,https://cafe.naver.com/ringming,mysmallvtuber.net,2026-06-09T07:19:45Z
WSxQ4ASWG2XJQkdB6Np6,하링!,,youtube,UCx4Jqhhl7tNsLyyalT9GDKw,https://www.youtube.com/channel/UCx4Jqhhl7tNsLyyalT9GDKw,하루네 다시보기,178,2023-09-09,,2026-06-08 23:23:02,🍠🎂동생 루밍 생일🎂🍠 w.하링,haring_ruming,https://cafe.naver.com/ringming,mysmallvtuber.net,2026-06-09T07:19:45Z
WSxQ4ASWG2XJQkdB6Np6,하링!,,soop,ruringruming,https://ch.sooplive.co.kr/ruringruming,하링!,3196,2023-09-09,,2026-06-08 23:23:02,🍠🎂동생 루밍 생일🎂🍠 w.하링,haring_ruming,https://cafe.naver.com/ringming,mysmallvtuber.net,2026-06-09T07:19:45Z
f2AY9feBKjtkjprJauNF,쁘밍,,youtube,UCb4SKHYmyfYMSN9NrP7fQPg,https://www.youtube.com/channel/UCb4SKHYmyfYMSN9NrP7fQPg,쁘밍,2790,2019-06-25,,2026-06-08 23:11:03,[소통] 잉어킹런 깜빡하고 그냥 포켓몬고 루트 하고 온 사람.,bbuming_vt,https://cafe.naver.com/bbuming,mysmallvtuber.net,2026-06-09T07:19:45Z
f2AY9feBKjtkjprJauNF,쁘밍,,chzzk,0537e132c47b6d4fa46650e30ba39d4a,https://chzzk.naver.com/0537e132c47b6d4fa46650e30ba39d4a,쁘밍,2704,2019-06-25,,2026-06-08 23:11:03,[소통] 잉어킹런 깜빡하고 그냥 포켓몬고 루트 하고 온 사람.,bbuming_vt,https://cafe.naver.com/bbuming,mysmallvtuber.net,2026-06-09T07:19:45Z
zRmt4q3daX7rba9zX5Re,묘현,,youtube,UCra5umS649V6OGqWUYEninw,https://www.youtube.com/channel/UCra5umS649V6OGqWUYEninw,묘정비소 기록실,2060,2023-02-20,,2026-06-09 03:11:02,[혁명 PD서버] 딱... 한번만 더...,myo_planet0220,https://cafe.naver.com/retale0203,mysmallvtuber.net,2026-06-09T07:19:45Z
zRmt4q3daX7rba9zX5Re,묘현,,youtube,UCA84uz0lgwYy0u7F_zCjptg,https://www.youtube.com/channel/UCA84uz0lgwYy0u7F_zCjptg,묘현 다시보기,637,2023-02-20,,2026-06-09 03:11:02,[혁명 PD서버] 딱... 한번만 더...,myo_planet0220,https://cafe.naver.com/retale0203,mysmallvtuber.net,2026-06-09T07:19:45Z
zRmt4q3daX7rba9zX5Re,묘현,,chzzk,1b55e07f8d3cdf58334796ed76cd9699,https://chzzk.naver.com/1b55e07f8d3cdf58334796ed76cd9699,묘현,3986,2023-02-20,,2026-06-09 03:11:02,[혁명 PD서버] 딱... 한번만 더...,myo_planet0220,https://cafe.naver.com/retale0203,mysmallvtuber.net,2026-06-09T07:19:45Z
3kKVX4J5xXBDNrSrc7BN,딘코,,youtube,UCPZKw5r4Ef-Sc6XvxnR_qbA,https://www.youtube.com/channel/UCPZKw5r4Ef-Sc6XvxnR_qbA,딘코,11000,,,2026-06-08 23:19:02,오늘은 진짜 짧게 하구 간다?!,dinko78169564,https://discord.com/invite/6nbcZfpwzs,mysmallvtuber.net,2026-06-09T07:19:45Z
3kKVX4J5xXBDNrSrc7BN,딘코,,youtube,UCJVI7ygOZq3XaSddWxbSdaA,https://www.youtube.com/channel/UCJVI7ygOZq3XaSddWxbSdaA,딘코 다시보기,247,,,2026-06-08 23:19:02,오늘은 진짜 짧게 하구 간다?!,dinko78169564,https://discord.com/invite/6nbcZfpwzs,mysmallvtuber.net,2026-06-09T07:19:45Z
3kKVX4J5xXBDNrSrc7BN,딘코,,chzzk,901fe714a4e200e15914803342b68d6c,https://chzzk.naver.com/901fe714a4e200e15914803342b68d6c,딘코,1593,,,2026-06-08 23:19:02,오늘은 진짜 짧게 하구 간다?!,dinko78169564,https://discord.com/invite/6nbcZfpwzs,mysmallvtuber.net,2026-06-09T07:19:45Z
2QTdDWXSKbbgkdJcukg2,천서단,,youtube,UC4wgXG_iN_7wycHizMUg6kQ,https://www.youtube.com/channel/UC4wgXG_iN_7wycHizMUg6kQ,서단 youtube,151,,,2026-06-09 01:41:03,안녕 (ﾉ◕ヮ◕)ﾉ*:･ﾟ✧🤍,,https://cafe.naver.com/se0dan,mysmallvtuber.net,2026-06-09T07:19:45Z
2QTdDWXSKbbgkdJcukg2,천서단,,youtube,UC2_hPk0HPbZm2fl40DkuOlw,https://www.youtube.com/channel/UC2_hPk0HPbZm2fl40DkuOlw,서단시보기,230,,,2026-06-09 01:41:03,안녕 (ﾉ◕ヮ◕)ﾉ*:･ﾟ✧🤍,,https://cafe.naver.com/se0dan,mysmallvtuber.net,2026-06-09T07:19:45Z
2QTdDWXSKbbgkdJcukg2,천서단,,chzzk,17466937fcddc5345b2fdfafc9a55147,https://chzzk.naver.com/17466937fcddc5345b2fdfafc9a55147,천서단,995,,,2026-06-09 01:41:03,안녕 (ﾉ◕ヮ◕)ﾉ*:･ﾟ✧🤍,,https://cafe.naver.com/se0dan,mysmallvtuber.net,2026-06-09T07:19:45Z
nuGreVwPzSrpX4Ec4Kp2,도쿠다,,youtube,UCU5689kyf7mfQP9kWeHXO7g,https://www.youtube.com/channel/UCU5689kyf7mfQP9kWeHXO7g,도쿠다 DOKUDA,176,2025-01-20,,2026-06-08 22:24:02,졸려!!!!!!!!!!!!!!!!!!!!!!,Dr_DOKUDA,https://cafe.naver.com/dokuda,mysmallvtuber.net,2026-06-09T07:19:45Z
nuGreVwPzSrpX4Ec4Kp2,도쿠다,,chzzk,09ab5a820633bb87ab008bef322ab77d,https://chzzk.naver.com/09ab5a820633bb87ab008bef322ab77d,도쿠다,331,2025-01-20,,2026-06-08 22:24:02,졸려!!!!!!!!!!!!!!!!!!!!!!,Dr_DOKUDA,https://cafe.naver.com/dokuda,mysmallvtuber.net,2026-06-09T07:19:45Z
4mvq45mVx5eKGtDgjmjg,서 리아,,youtube,UCU_1N72wfUi9UKKVEbnaktA,https://www.youtube.com/channel/UCU_1N72wfUi9UKKVEbnaktA,서리아,1470,2024-03-25,,2026-06-09 01:41:03,💙KT가 젠지를 이길 수 있는지 시물레이션.,seoria815,https://cafe.naver.com/seoria815,mysmallvtuber.net,2026-06-09T07:19:45Z
4mvq45mVx5eKGtDgjmjg,서 리아,,chzzk,abcf5c832694ad4fd6547210ba317b3f,https://chzzk.naver.com/abcf5c832694ad4fd6547210ba317b3f,서 리아,1641,2024-03-25,,2026-06-09 01:41:03,💙KT가 젠지를 이길 수 있는지 시물레이션.,seoria815,https://cafe.naver.com/seoria815,mysmallvtuber.net,2026-06-09T07:19:45Z
khNlxjRxVMbgBaR31e3R,현단아v,v,youtube,UC22Ps4Eq64vzGCX_Oxdj7Ww,https://www.youtube.com/channel/UC22Ps4Eq64vzGCX_Oxdj7Ww,현단아,7090,2019-06-02,,2026-06-09 04:19:02,[홍신소] 페블나이츠 레쮸고 W.코코양/라로시/엔쥬  D-7,,https://cafe.naver.com/hyundana,mysmallvtuber.net,2026-06-09T07:19:45Z
khNlxjRxVMbgBaR31e3R,현단아v,v,soop,hyundana,https://ch.sooplive.co.kr/hyundana,현단아v,18945,2019-06-02,,2026-06-09 04:19:02,[홍신소] 페블나이츠 레쮸고 W.코코양/라로시/엔쥬  D-7,,https://cafe.naver.com/hyundana,mysmallvtuber.net,2026-06-09T07:19:45Z
9rfQ6EPem6MPu9esRNwM,야로로,,youtube,UCL-oXCbSMUAEZWUXIVZsLIA,https://www.youtube.com/channel/UCL-oXCbSMUAEZWUXIVZsLIA,야로로 YARORO,18000,2023-07-14,,2026-06-08 23:45:04,[V] 다시는 주식을 하지 말자.,YARORO_Vtuber,https://cafe.naver.com/officialyaroro,mysmallvtuber.net,2026-06-09T07:19:45Z
9rfQ6EPem6MPu9esRNwM,야로로,,chzzk,4dc75f28b67156646c18af0c6efad29b,https://chzzk.naver.com/4dc75f28b67156646c18af0c6efad29b,야로로,743,2023-07-14,,2026-06-08 23:45:04,[V] 다시는 주식을 하지 말자.,YARORO_Vtuber,https://cafe.naver.com/officialyaroro,mysmallvtuber.net,2026-06-09T07:19:45Z
yMtK5z2cVf67SAsnTGUc,코멧o3o,o3o,youtube,UCdaOGLgA6TuBFsyKdHA1NQw,https://www.youtube.com/channel/UCdaOGLgA6TuBFsyKdHA1NQw,코멧,838,2023-12-09,,2026-06-09 01:37:03,진짜로 포코피아 할게요!!!!!!!!!!,Comet_030_,https://www.vlum.co/club/comet_030_,mysmallvtuber.net,2026-06-09T07:19:45Z
yMtK5z2cVf67SAsnTGUc,코멧o3o,o3o,chzzk,b2d5af771e2ace887c86e514e953b4f2,https://chzzk.naver.com/b2d5af771e2ace887c86e514e953b4f2,코멧o3o,926,2023-12-09,,2026-06-09 01:37:03,진짜로 포코피아 할게요!!!!!!!!!!,Comet_030_,https://www.vlum.co/club/comet_030_,mysmallvtuber.net,2026-06-09T07:19:45Z
cgfU5QSmvmKGZLzqTp7t,하야부사 츠바사,,youtube,UC5FB4WNFz8uTXzAQ6qXLpmA,https://www.youtube.com/channel/UC5FB4WNFz8uTXzAQ6qXLpmA,하야부사 츠바사 Hayabusa Tsubasa,5590,2024-12-21,,2026-06-09 00:23:02,[V] 오늘은 츠바사의 지적인 면모를 보여주는 날 ╰(*°▽°*)╯,S2_tsubasa,https://cafe.naver.com/artisons,mysmallvtuber.net,2026-06-09T07:19:45Z
cgfU5QSmvmKGZLzqTp7t,하야부사 츠바사,,youtube,UCjRg-VxZLhn28AaytzraXzA,https://www.youtube.com/channel/UCjRg-VxZLhn28AaytzraXzA,츠바사 다시보기,138,2024-12-21,,2026-06-09 00:23:02,[V] 오늘은 츠바사의 지적인 면모를 보여주는 날 ╰(*°▽°*)╯,S2_tsubasa,https://cafe.naver.com/artisons,mysmallvtuber.net,2026-06-09T07:19:45Z
cgfU5QSmvmKGZLzqTp7t,하야부사 츠바사,,chzzk,e7104b41f018bb2db3dca526d9f00e53,https://chzzk.naver.com/e7104b41f018bb2db3dca526d9f00e53,하야부사 츠바사,1922,2024-12-21,,2026-06-09 00:23:02,[V] 오늘은 츠바사의 지적인 면모를 보여주는 날 ╰(*°▽°*)╯,S2_tsubasa,https://cafe.naver.com/artisons,mysmallvtuber.net,2026-06-09T07:19:45Z
sQG6Y4x9K55HJBb5mLRf,디니야,,youtube,UC67af48GhLbIBboRDW0wW-g,https://www.youtube.com/channel/UC67af48GhLbIBboRDW0wW-g,디니야,22,2025-08-02,,2026-06-08 23:42:03,내가 오늘 공겜을 하는 이유는...,diniya_0421,,mysmallvtuber.net,2026-06-09T07:19:45Z
sQG6Y4x9K55HJBb5mLRf,디니야,,youtube,UC64NwP7-NZHIOcFaNao134A,https://www.youtube.com/channel/UC64NwP7-NZHIOcFaNao134A,우주선 메모리,13,2025-08-02,,2026-06-08 23:42:03,내가 오늘 공겜을 하는 이유는...,diniya_0421,,mysmallvtuber.net,2026-06-09T07:19:45Z
sQG6Y4x9K55HJBb5mLRf,디니야,,chzzk,0767c32a8503a0db37c77f046ec7f5da,https://chzzk.naver.com/0767c32a8503a0db37c77f046ec7f5da,디니야,996,2025-08-02,,2026-06-08 23:42:03,내가 오늘 공겜을 하는 이유는...,diniya_0421,,mysmallvtuber.net,2026-06-09T07:19:45Z
Scn7zpFzKduKQQ9sL885,묘루스,,youtube,UCzK1yqJ4wvhCnVxpiGZ1Dww,https://www.youtube.com/channel/UCzK1yqJ4wvhCnVxpiGZ1Dww,묘루스,78,2025-12-12,,2026-06-08 22:54:03,[V] 이세계 연애&가족 싸움 실시간 지켜보기ㅣ커피톡,Myorus_cat,,mysmallvtuber.net,2026-06-09T07:19:45Z
Scn7zpFzKduKQQ9sL885,묘루스,,chzzk,c278bc8fd12a84deb67c133132521835,https://chzzk.naver.com/c278bc8fd12a84deb67c133132521835,묘루스,213,2025-12-12,,2026-06-08 22:54:03,[V] 이세계 연애&가족 싸움 실시간 지켜보기ㅣ커피톡,Myorus_cat,,mysmallvtuber.net,2026-06-09T07:19:45Z
YB8AgBYtqeq2xXdxjVck,쿠로바,,youtube,UCLv2H3BKhfO1h3_ZuUH00xA,https://www.youtube.com/channel/UCLv2H3BKhfO1h3_ZuUH00xA,쿠로바 Kurova,10,2024-05-27,,2026-06-08 22:54:03,안녕하세요,kuro_va,,mysmallvtuber.net,2026-06-09T07:19:45Z
YB8AgBYtqeq2xXdxjVck,쿠로바,,chzzk,47dad440b5ec9f2082aea82529bfb065,https://chzzk.naver.com/47dad440b5ec9f2082aea82529bfb065,쿠로바,1810,2024-05-27,,2026-06-08 22:54:03,안녕하세요,kuro_va,,mysmallvtuber.net,2026-06-09T07:19:45Z
LEXGynQqDh8YjnFbApMD,유즈사 헤라,,youtube,UChvgGUB-QirrwVlHa3uwj2A,https://www.youtube.com/channel/UChvgGUB-QirrwVlHa3uwj2A,유즈사 헤라,2390,2025-10-04,,2026-06-09 00:35:04,이별 커뮤 탐방 끝나고 후열 토크,VLY_Hera,https://cafe.naver.com/rionjoo,mysmallvtuber.net,2026-06-09T07:19:45Z
LEXGynQqDh8YjnFbApMD,유즈사 헤라,,chzzk,d1bc0251d482b2912cea69bfb7cc3ab2,https://chzzk.naver.com/d1bc0251d482b2912cea69bfb7cc3ab2,유즈사 헤라,1028,2025-10-04,,2026-06-09 00:35:04,이별 커뮤 탐방 끝나고 후열 토크,VLY_Hera,https://cafe.naver.com/rionjoo,mysmallvtuber.net,2026-06-09T07:19:45Z
9guCReLDKSscYm2b35NZ,해 닝,,youtube,UCteGDWGFlEb4VOVUUN1y4-Q,https://www.youtube.com/channel/UCteGDWGFlEb4VOVUUN1y4-Q,해닝,1720,2024-03-30,,2026-06-09 00:56:03,팔이 찌릿찌릿💛 (ゝ◡∂｀)☆,chuhae_ning,https://cafe.naver.com/chumate,mysmallvtuber.net,2026-06-09T07:19:45Z
9guCReLDKSscYm2b35NZ,해 닝,,chzzk,e0c5647a2e5eb0486bc1d87e5c7445ff,https://chzzk.naver.com/e0c5647a2e5eb0486bc1d87e5c7445ff,해 닝,1066,2024-03-30,,2026-06-09 00:56:03,팔이 찌릿찌릿💛 (ゝ◡∂｀)☆,chuhae_ning,https://cafe.naver.com/chumate,mysmallvtuber.net,2026-06-09T07:19:45Z
5ZvVHhdxXAWnJqzV6NS3,강감자,,youtube,UCZV7Hbe42zukWMAp7uAmKfg,https://www.youtube.com/channel/UCZV7Hbe42zukWMAp7uAmKfg,강감자,1270,,,2026-06-09 01:47:03,와우 판타스틱베이비,,https://discord.gg/TvzsfG66wK,mysmallvtuber.net,2026-06-09T07:19:45Z
5ZvVHhdxXAWnJqzV6NS3,강감자,,youtube,UCi0wyQ30wTYWnjKnn68Wphg,https://www.youtube.com/channel/UCi0wyQ30wTYWnjKnn68Wphg,깅감자,231,,,2026-06-09 01:47:03,와우 판타스틱베이비,,https://discord.gg/TvzsfG66wK,mysmallvtuber.net,2026-06-09T07:19:45Z
5ZvVHhdxXAWnJqzV6NS3,강감자,,chzzk,f964cca49eac931fcac2a5be7c1b349f,https://chzzk.naver.com/f964cca49eac931fcac2a5be7c1b349f,강감자,1357,,,2026-06-09 01:47:03,와우 판타스틱베이비,,https://discord.gg/TvzsfG66wK,mysmallvtuber.net,2026-06-09T07:19:45Z
2HvNMT7BK5SXydxRqekL,찌아에용,,chzzk,be745b77d16bc2e9cfad5d04bcf8dabb,https://chzzk.naver.com/be745b77d16bc2e9cfad5d04bcf8dabb,찌아에용,806,2024-01-18,,2026-06-08 23:25:03,몇번더 돌아야 신규시즌일까..?,,https://discord.com/invite/NvsafrP8xw,mysmallvtuber.net,2026-06-09T07:19:45Z
VaAysCayRjxdhQ52engu,세 라 핌,,youtube,UCOxXUlfJop5WtX6RS4BY4ZA,https://www.youtube.com/channel/UCOxXUlfJop5WtX6RS4BY4ZA,세라핌🌸핌카이브🩷,1340,2024-03-25,,2026-06-09 03:44:03,[v] [693♡] 🌸신왕 툴루 기원 166일차🩷 『 모리멘스 : 망각전야 w.톱밥입니다 』 ♪ (✿◡‿◡),_Angel_Seraphim,https://cafe.naver.com/angelseraphim,mysmallvtuber.net,2026-06-09T07:19:45Z
VaAysCayRjxdhQ52engu,세 라 핌,,chzzk,11d8198a35373468ccbc5c669d371080,https://chzzk.naver.com/11d8198a35373468ccbc5c669d371080,세 라 핌,2144,2024-03-25,,2026-06-09 03:44:03,[v] [693♡] 🌸신왕 툴루 기원 166일차🩷 『 모리멘스 : 망각전야 w.톱밥입니다 』 ♪ (✿◡‿◡),_Angel_Seraphim,https://cafe.naver.com/angelseraphim,mysmallvtuber.net,2026-06-09T07:19:45Z
cpUwv7w4d289D476L3Df,달리♪,,youtube,UCHnglmAl-H2msooJRGlXCig,https://www.youtube.com/channel/UCHnglmAl-H2msooJRGlXCig,달리 DARLI [VRECORD],667,2024-11-23,,2026-06-09 02:13:02,크루 합빵중 w. 온리업💗50/500 [H스토리],vrecord_darli,https://cafe.naver.com/vrecord/,mysmallvtuber.net,2026-06-09T07:19:45Z
cpUwv7w4d289D476L3Df,달리♪,,soop,darlida,https://ch.sooplive.co.kr/darlida,달리♪,3191,2024-11-23,,2026-06-09 02:13:02,크루 합빵중 w. 온리업💗50/500 [H스토리],vrecord_darli,https://cafe.naver.com/vrecord/,mysmallvtuber.net,2026-06-09T07:19:45Z
qnvwD25jTP5Qk4T2AHp2,시노농 XINO,XINO,youtube,UCTUbOIwr6X2Hys1DiDTQLKg,https://www.youtube.com/channel/UCTUbOIwr6X2Hys1DiDTQLKg,시노농 XINO CH. 大神シノ,10100,2020-11-14,,2026-06-08 22:43:03,저지르고 나니 마음이 편해진 시노농 슬더스 하다감,XINO_Virtual,https://cafe.naver.com/xinonong,mysmallvtuber.net,2026-06-09T07:19:45Z
qnvwD25jTP5Qk4T2AHp2,시노농 XINO,XINO,chzzk,573aba785831e27446c5d765ced4de7b,https://chzzk.naver.com/573aba785831e27446c5d765ced4de7b,시노농 XINO,3210,2020-11-14,,2026-06-08 22:43:03,저지르고 나니 마음이 편해진 시노농 슬더스 하다감,XINO_Virtual,https://cafe.naver.com/xinonong,mysmallvtuber.net,2026-06-09T07:19:45Z
R9XsS2aR9a2ZVrBGawAC,달토끼멜라,,youtube,UCmR85IxpV09ATGFrn2fkZAw,https://www.youtube.com/channel/UCmR85IxpV09ATGFrn2fkZAw,달토끼멜라(보관용),3300,2024-05-26,,2026-06-08 23:23:02,달토끼방송🐇정규방송시간을 앞당긴건 잘한 선택이었다.,mela1212_v,https://cafe.naver.com/mela1212fancafe,mysmallvtuber.net,2026-06-09T07:19:45Z
R9XsS2aR9a2ZVrBGawAC,달토끼멜라,,soop,nmela1212,https://ch.sooplive.co.kr/nmela1212,달토끼멜라,916,2024-05-26,,2026-06-08 23:23:02,달토끼방송🐇정규방송시간을 앞당긴건 잘한 선택이었다.,mela1212_v,https://cafe.naver.com/mela1212fancafe,mysmallvtuber.net,2026-06-09T07:19:45Z
cCP5s2AUBSdYfzyhXemg,레피돌,,youtube,UCjrOuceWbKhudA501mFAo0Q,https://www.youtube.com/channel/UCjrOuceWbKhudA501mFAo0Q,레피돌의 치지직 버추얼 뉴스,381,2025-03-08,,2026-06-09 01:30:04,공겜이라니...!/6월 룰렛 오픈,AT_Lepidolite,https://cafe.naver.com/artisons,mysmallvtuber.net,2026-06-09T07:19:45Z
cCP5s2AUBSdYfzyhXemg,레피돌,,chzzk,c4a867051fca980c13961bb6d88b1b2d,https://chzzk.naver.com/c4a867051fca980c13961bb6d88b1b2d,레피돌,2015,2025-03-08,,2026-06-09 01:30:04,공겜이라니...!/6월 룰렛 오픈,AT_Lepidolite,https://cafe.naver.com/artisons,mysmallvtuber.net,2026-06-09T07:19:45Z
3RusDKhKBGJ23EJFb7Qx,알유,,youtube,UCJyYSYZjwjB1iH3LyO6b1mg,https://www.youtube.com/channel/UCJyYSYZjwjB1iH3LyO6b1mg,알유,20800,2024-02-02,,2026-06-09 00:04:03,영국 법대생 토크 컨텐츠 후열,Are_youRU,https://cafe.naver.com/withareyou,mysmallvtuber.net,2026-06-09T07:19:45Z
3RusDKhKBGJ23EJFb7Qx,알유,,youtube,UCIH8GBBByICJ2VfDkMvstGA,https://www.youtube.com/channel/UCIH8GBBByICJ2VfDkMvstGA,알유 다시보기,409,2024-02-02,,2026-06-09 00:04:03,영국 법대생 토크 컨텐츠 후열,Are_youRU,https://cafe.naver.com/withareyou,mysmallvtuber.net,2026-06-09T07:19:45Z
3RusDKhKBGJ23EJFb7Qx,알유,,chzzk,ff2ce361010fd1840bcb2a58b0b52d04,https://chzzk.naver.com/ff2ce361010fd1840bcb2a58b0b52d04,알유,2960,2024-02-02,,2026-06-09 00:04:03,영국 법대생 토크 컨텐츠 후열,Are_youRU,https://cafe.naver.com/withareyou,mysmallvtuber.net,2026-06-09T07:19:45Z
RYcdKWnELQHvdg5Jsz6G,사이네코 코나타 Wishing,Wishing,youtube,UCz_xNPBcTDH47ENPaRE_mAQ,https://www.youtube.com/channel/UCz_xNPBcTDH47ENPaRE_mAQ,사이네코 코나타 Saineko konata,528,2024-08-04,,2026-06-09 01:40:04,일일사서 :3 탈락!,wishing_konata,https://cafe.naver.com/wishinglive,mysmallvtuber.net,2026-06-09T07:19:45Z
RYcdKWnELQHvdg5Jsz6G,사이네코 코나타 Wishing,Wishing,youtube,UCR_KwgX6rqhCBxVZLwfckZA,https://www.youtube.com/channel/UCR_KwgX6rqhCBxVZLwfckZA,코나타 다시보기,209,2024-08-04,,2026-06-09 01:40:04,일일사서 :3 탈락!,wishing_konata,https://cafe.naver.com/wishinglive,mysmallvtuber.net,2026-06-09T07:19:45Z
RYcdKWnELQHvdg5Jsz6G,사이네코 코나타 Wishing,Wishing,chzzk,dc5a830020254936843b8afeed98949f,https://chzzk.naver.com/dc5a830020254936843b8afeed98949f,사이네코 코나타 Wishing,4851,2024-08-04,,2026-06-09 01:40:04,일일사서 :3 탈락!,wishing_konata,https://cafe.naver.com/wishinglive,mysmallvtuber.net,2026-06-09T07:19:45Z
GaSWXe7FgkAjmUbU93su,유쟝이,,youtube,UCvfsKEhUPZHbewhoZKazZ4A,https://www.youtube.com/channel/UCvfsKEhUPZHbewhoZKazZ4A,유쟝이,8740,2018-01-14,,2026-06-08 23:48:03,헠 방송킴,YJI0805,https://discord.com/invite/SbPvE8V,mysmallvtuber.net,2026-06-09T07:19:45Z
GaSWXe7FgkAjmUbU93su,유쟝이,,youtube,UCqmGTvWui-kG8m5dX7XvA6A,https://www.youtube.com/channel/UCqmGTvWui-kG8m5dX7XvA6A,Yujang ASMR,172,2018-01-14,,2026-06-08 23:48:03,헠 방송킴,YJI0805,https://discord.com/invite/SbPvE8V,mysmallvtuber.net,2026-06-09T07:19:45Z
GaSWXe7FgkAjmUbU93su,유쟝이,,chzzk,26957114ae96093a6c58f3ecf9a47aae,https://chzzk.naver.com/26957114ae96093a6c58f3ecf9a47aae,유쟝이,3232,2018-01-14,,2026-06-08 23:48:03,헠 방송킴,YJI0805,https://discord.com/invite/SbPvE8V,mysmallvtuber.net,2026-06-09T07:19:45Z
Q3GLWXc7HQnp5mdPv35B,카토kato,kato,youtube,UCPKYZNXOiBZZXnLeblQaM8A,https://www.youtube.com/channel/UCPKYZNXOiBZZXnLeblQaM8A,카토 KATO,114000,2022-08-14,,2026-06-09 02:43:03,명조 싸펑 콜라보 스토리 감상,,https://cafe.naver.com/kato,mysmallvtuber.net,2026-06-09T07:19:45Z
Q3GLWXc7HQnp5mdPv35B,카토kato,kato,youtube,UC3f1jlXLQXMfgkEb_e2luPg,https://www.youtube.com/channel/UC3f1jlXLQXMfgkEb_e2luPg,카토 다시보기,8760,2022-08-14,,2026-06-09 02:43:03,명조 싸펑 콜라보 스토리 감상,,https://cafe.naver.com/kato,mysmallvtuber.net,2026-06-09T07:19:45Z
Q3GLWXc7HQnp5mdPv35B,카토kato,kato,chzzk,57aeb13825bf7d402273ecfa936356e4,https://chzzk.naver.com/57aeb13825bf7d402273ecfa936356e4,카토kato,18818,2022-08-14,,2026-06-09 02:43:03,명조 싸펑 콜라보 스토리 감상,,https://cafe.naver.com/kato,mysmallvtuber.net,2026-06-09T07:19:45Z
x59beqtuUzpbscyEzJN6,사사야키 리네,,youtube,UCWJzY43dtKa9d2LnFSRcVCQ,https://www.youtube.com/channel/UCWJzY43dtKa9d2LnFSRcVCQ,사사야키 리네 【HIDOCUTION】,904,2024-11-23,,2026-06-08 22:09:03,🩵오랜만인 월요일 물어줄까?ㅣ💌히도쿠션,Sasayaki_reine,https://hez.gg/fan-city/jFIeg8VIF4oPeVNaTUv2,mysmallvtuber.net,2026-06-09T07:19:45Z
